id,date,obs_type,org_id,category,description,resolved
0820187e-75f7-4dce-8711-673f0d06c659,2022-07-25,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 910,Устранено
b9d4652e-0b59-48d6-9374-ffc77be68a3f,2022-11-27,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 911,Устранено
7a1d6e6d-d022-460b-872c-01ba5704ff23,2021-02-28,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 912,просрочено
58d25b03-d228-4347-ab23-91523236052a,2023-10-09,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 913,в работе
ff5c024d-f14e-484b-985e-9bf2aec88069,2023-01-22,Хорошая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 914,Устранено
08c56cc3-019e-44d3-ba2e-8c86341f6cb9,2021-03-03,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 915,Устранено
d1baaade-f96f-492d-89b3-2880ce16e7e7,2021-04-07,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 916,просрочено
b4885e16-a71d-4877-ab84-5079daadc869,2022-03-16,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 917,просрочено
595c5b14-18e2-465f-8e48-169c2d6defff,2022-02-11,Хорошая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 918,в работе
fdcc2a30-82f5-4207-8d24-1aa74823310f,2021-02-28,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 919,Устранено
9a19137e-eeba-4fc0-a441-288d919385bd,2022-12-17,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 920,просрочено
36b98b1c-e721-4bed-8155-f16539b54fdb,2021-08-06,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 921,просрочено
f3b16915-880c-43a7-be05-99df8fbd70b9,2022-05-28,Хорошая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 922,просрочено
5669fb14-f616-458e-b2b1-553e608d41ff,2022-09-25,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 923,в работе
9a0291e0-ecd2-4806-a98d-20aaa3d595bf,2021-02-05,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 924,в работе
53ef94fb-c1cc-473b-9796-fecd787feaee,2021-04-18,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 925,просрочено
aba1782c-b33a-4e2d-b026-0a1c4ab2ec90,2022-02-09,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 926,Устранено
9d426edc-dc8e-4c24-b2b7-0cb5483abea7,2023-05-28,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 927,в работе
bc9e0fab-90d0-48bb-993d-05b0cb90c31e,2022-10-17,Хорошая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 928,Устранено
4bb0daa9-4516-4627-a770-611c23c16388,2021-02-23,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 929,Устранено
69b03957-b263-400a-ac43-cfe9aefbedc2,2023-01-24,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 930,Устранено
82bb0185-88cc-4232-9225-77657a8f360b,2022-08-11,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 931,просрочено
12e85891-19b5-448d-8e77-0a4b88ac1c4a,2023-04-26,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 932,Устранено
d453aca9-ec54-4ac9-a1fd-f358ac9c66ee,2022-01-05,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 933,в работе
3c8ec433-6c16-4dbe-9a7d-8150f191e1cc,2022-01-06,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 934,просрочено
069ac6a7-0a19-42d8-bee3-0b2982b4116b,2021-03-05,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 935,просрочено
bd23ecad-077a-4ae4-96f4-03d7e4b92750,2023-07-20,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 936,просрочено
98a52650-c21b-4240-b093-149c9a149343,2021-05-11,Хорошая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 937,просрочено
31ec23ab-0e87-4ad5-b3bb-f7a9b10a6998,2021-06-18,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 938,просрочено
f88151b5-f1ce-4717-88b2-3e348ef89791,2022-03-04,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 939,в работе
4a2ec681-5e34-4249-b312-7b45e7811f69,2021-05-26,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 940,в работе
323a1b1b-49cf-46d4-a718-53786c167198,2023-01-20,Хорошая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 941,просрочено
7a62de2d-132b-4445-8555-1f4c93576eab,2022-09-21,Хорошая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 942,просрочено
10b3c747-e9b0-4f02-a6fa-d4c765726f4d,2023-12-03,Хорошая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 943,просрочено
f8d48a2f-0df6-4e99-875d-08319c79017a,2021-08-04,Хорошая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 944,в работе
3dcf20fc-b626-44fb-ba2e-760c60de69d9,2023-10-22,Хорошая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 945,просрочено
f0b795f9-707e-496a-b4b5-acf810614fc3,2023-06-14,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 946,Устранено
b454b97e-d914-4d2a-a08a-efbc6c042e04,2022-07-04,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 947,в работе
0f37c2c5-7b16-4f4f-8574-5689b9cf3423,2023-02-09,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 948,Устранено
955dfec5-cf24-43c5-84fc-60acb5c5589f,2021-03-03,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 949,Устранено
86053464-6019-4ad0-af79-7cd5cd109688,2023-05-28,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 950,Устранено
dcaf26eb-5db0-402a-b605-592fd40efa56,2023-11-15,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 951,просрочено
e9c78687-0595-46ea-bf35-e6403b032ba2,2023-10-04,Хорошая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 952,в работе
6fc67bb9-9b05-41e5-88a4-cc50a1e22e38,2022-08-01,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 953,Устранено
eac030f9-39a3-47b7-b11c-1f6a1248a30a,2021-09-17,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 954,Устранено
68010710-97ae-4376-9acd-c220ac3743b8,2021-09-01,Хорошая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 955,просрочено
1fc57c85-5889-45d4-af0c-8d937e5e3588,2021-12-23,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 956,просрочено
f3c90955-86d5-4f46-b9d3-fb2727d65b11,2023-03-08,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 957,Устранено
657cfca6-d063-42a7-935d-487a8ecd01ec,2021-06-10,Хорошая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 958,Устранено
56f74d22-b289-4a45-9cb0-ce411d4349dc,2022-03-29,Хорошая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 959,просрочено
c4b0e397-26be-4609-ac00-cf7d90fee935,2023-05-16,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 960,просрочено
a67abff2-427d-42c5-ad1e-aa13e88f6ba2,2022-12-30,Хорошая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 961,в работе
8472c265-1709-40b7-b1e2-ecbcc8695795,2021-01-10,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 962,в работе
6b59094c-a357-4a08-8807-d083549f1bbd,2022-10-03,Хорошая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 963,в работе
7141a377-7de6-4a37-8558-48325a6a1a13,2021-04-01,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 964,в работе
0da148bf-8d18-44a9-b942-12f157b5557f,2023-10-14,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 965,в работе
efa2d578-34e0-498c-86dc-c72244b43c69,2023-07-22,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 966,в работе
46067a81-2e63-4c19-ac91-1d0b2c73a33c,2023-09-11,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 967,в работе
13d8e0c7-edbd-47ff-b6bd-3a6e065c613d,2022-05-06,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 968,в работе
f4ecd4f5-1040-4572-bb1c-49720548454c,2021-08-30,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 969,просрочено
a02a5dfa-cf5f-4dcc-b6a7-2c32e7867150,2022-12-24,Хорошая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 970,просрочено
e493ef1c-601c-40b9-9cb8-4da950e9a22d,2022-10-26,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 971,Устранено
cb8af860-deb6-4937-800e-a786f621a183,2022-12-03,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 972,просрочено
f8a8b008-b80c-46f5-b4d8-86c830f7786e,2022-06-03,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 973,просрочено
3888cc8a-f97a-4348-8986-3b1db9ac018c,2022-12-14,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 974,просрочено
a181922b-0e2f-4dcd-8ca5-4f8b9f23fedb,2021-09-25,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 975,в работе
aeda2a34-f340-41a7-a841-dfd41e1b9e2e,2023-03-28,Хорошая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 976,просрочено
47e78cf6-54f9-45ab-acd1-1dbfc2477684,2021-05-02,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 977,в работе
e212b676-540e-4b72-a264-274cf1fe7960,2023-11-22,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 978,просрочено
c45ee35e-1911-4a43-b77f-2af7b89e6efd,2023-10-20,Хорошая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 979,просрочено
9e31b5ff-96f9-44f2-ba34-94269483d12d,2023-11-05,Хорошая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 980,Устранено
1fd1c866-635c-411b-9eb0-73c41da05237,2021-12-30,Хорошая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 981,в работе
7a5beb43-1798-45a3-93a3-127a2e16baa5,2021-12-25,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 982,Устранено
5a608d4d-ad98-4500-89c5-37c8122a306e,2023-10-18,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 983,просрочено
02d5a2eb-1faa-434e-bc4f-2f6629beea63,2023-11-27,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 984,Устранено
eccd8998-4120-4cdb-ae56-67f88650b3a4,2022-07-25,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 985,Устранено
cb82d897-34db-4369-889d-f4a350a92fb6,2021-10-02,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 986,в работе
8a2b214f-a569-47ec-8dfc-ee86f5a0d65b,2021-10-22,Хорошая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 987,Устранено
1f2e590d-4e66-486f-80e1-fc182e4c688c,2021-06-08,Хорошая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 988,в работе
bbddbb48-d1b8-46e5-8cae-55937beadfe6,2021-05-24,Хорошая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 989,Устранено
5a37b15b-31df-4e70-a4e1-482c8715b6d0,2022-02-19,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 990,в работе
528f3b52-50a4-4115-9c01-be3af33529b6,2023-06-14,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 991,Устранено
808a03ff-b629-46d5-8cb3-215e2c78ebb2,2022-01-05,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 992,в работе
8e2a2dae-b446-4d9f-8009-0b74717f9cc1,2022-03-13,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 993,Устранено
a797e140-7049-4c91-9647-bcb5130b18ca,2021-01-16,Хорошая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 994,просрочено
f3e3e8e1-5554-4c75-a1a5-988e539cbd7d,2022-06-14,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 995,просрочено
fb631bce-f835-425d-bab3-3c401378405e,2022-01-01,Хорошая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 996,просрочено
f6ebc161-a627-4392-95ae-c8c543c3915b,2022-09-12,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 997,Устранено
285f62cc-e359-49d7-89e9-92e5c103159c,2022-09-18,Хорошая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 998,просрочено
2d0bdf52-1381-42d4-8beb-88520e9759a1,2022-02-24,Хорошая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 999,Устранено
ad5919d4-b74e-424a-a524-ead079843f13,2022-05-13,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 1000,Устранено
f5587287-f6ed-4ce4-a75c-9a35d7b5067d,2021-05-31,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 1001,в работе
cba3c807-b13e-4279-ad81-81f828d02010,2023-03-18,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 1002,в работе
d866e8eb-7bf4-4b46-b11f-e7d0ceebf6c1,2022-06-06,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 1003,просрочено
4f6befae-e9a1-49b6-ae1e-7de7887d9f1c,2021-03-23,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 1004,Устранено
6d7d89bb-b4b9-46f5-8127-2c1fce434625,2022-07-25,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 1005,просрочено
272f542c-b151-45f9-938c-11e04f00f375,2022-07-11,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1006,в работе
a8125b7c-44af-4915-b261-cd82c1db730d,2022-07-03,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 1007,Устранено
8a7a679a-5582-492b-851b-b276d8f0a3fd,2023-08-22,Хорошая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 1008,в работе
77ec4f2b-18aa-4042-928b-9661c9ee72c6,2022-12-20,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 1009,в работе
af5565d2-ccb3-4c30-85cb-05d11fd1790b,2022-02-06,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 1010,Устранено
477870a0-c3e2-4a83-887e-071affcc47a6,2021-08-02,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 1011,в работе
f81eb274-d101-48ff-ba1c-dfaf231a2cda,2022-12-26,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 1012,в работе
ac520882-5194-4b08-8b3a-a1524ed9590f,2023-02-01,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 1013,просрочено
a6c3486c-8cd1-4d75-ba0f-e9b3b153a268,2022-01-21,Хорошая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 1014,просрочено
2875115c-aad1-4e9a-b799-d2423a37c2a0,2023-11-22,Хорошая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1015,Устранено
a967aa75-9cfd-4c5d-a4ef-46efebb32e62,2023-08-08,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 1016,просрочено
42bd7b55-9a76-45da-b348-804135adbf55,2021-01-11,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 1017,в работе
63402736-edd7-4959-8eef-acfe9dfd8810,2023-04-05,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 1018,просрочено
c765522e-a267-47f8-8ddf-1959f2819169,2023-12-03,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 1019,просрочено
b38af4a8-f3c6-4b84-949f-e822b29a7067,2023-09-04,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 1020,просрочено
a753c6cb-5d14-4a6d-8a0c-0b3d1c0cfa3b,2022-04-15,Хорошая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1021,в работе
0401ef90-8362-4769-91be-17f50db6bac4,2022-08-07,Хорошая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 1022,Устранено
7beb98b9-4047-43c0-8938-ad29b9e52a99,2023-11-09,Хорошая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 1023,просрочено
92819108-2186-49bf-b7d0-808df78db0e3,2021-02-06,Хорошая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 1024,Устранено
ac64be50-2f16-43f5-b33e-81fcf7cb2cf0,2022-04-01,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 1025,просрочено
33063b4e-aa8a-4593-b90c-99e205bd301b,2021-02-11,Хорошая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 1026,в работе
438a4139-c18f-43a9-b2bd-1cd5046920bb,2021-01-05,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 1027,Устранено
1b0fabcd-72f1-4375-b617-f1ce3b339908,2022-05-22,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 1028,просрочено
35a4455a-31b8-471f-a0ea-2fb0fc721423,2022-09-29,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 1029,в работе
a0878a82-da96-4c0e-8e41-80d650563721,2023-04-21,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 1030,Устранено
afedfc33-7fb2-44e9-a244-af64bb236502,2021-11-16,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 1031,в работе
3310efd3-3c29-42ec-a66d-503acc83293a,2021-06-18,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 1032,просрочено
35247699-e6df-4653-9117-cf8f1483b476,2021-09-24,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 1033,Устранено
7f439ab4-0eea-4db9-92a4-7c7b0c43731a,2023-05-12,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 1034,Устранено
861a68a4-519e-42db-b8d0-d979469ff90f,2023-05-04,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1035,в работе
1daf1d8f-c87a-48be-ba69-61a9f81a28eb,2023-10-30,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 1036,в работе
195b8f46-3239-4acb-89fb-5cf1d55764e5,2022-06-21,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 1037,просрочено
55e89508-7585-4645-a5d6-bb8ccf47c758,2022-11-02,Хорошая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 1038,Устранено
1a574079-ea8b-436d-8b08-09a0b735057b,2022-10-15,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1039,в работе
f03caee0-7966-4ad4-8520-eff802d3da92,2022-11-17,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 1040,Устранено
9436bdd1-f451-44d2-8edf-ee4f2f4761a3,2022-05-15,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 1041,просрочено
b28f4616-59a5-4c23-92e2-f7cad0092231,2022-05-26,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 1042,Устранено
7e44e713-46ef-42cc-ad03-d8cfd23c37fb,2023-11-03,Хорошая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 1043,просрочено
392d21f4-9262-4080-9f02-f3fce5d01207,2021-05-29,Хорошая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 1044,в работе
c0b4ab90-2096-4243-8d0a-7b5019c8a1b3,2023-07-29,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 1045,в работе
b23326de-0a41-4c1c-8fe3-2ca694b47362,2022-06-20,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 1046,просрочено
95ca8c44-65fb-4be9-836f-0d08005ade0c,2022-06-08,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 1047,в работе
192e5aa2-7a34-4d3b-ba93-3e7b44780428,2022-04-24,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 1048,Устранено
08786e99-21c2-4c7c-a61d-171929077429,2023-10-13,Хорошая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 1049,Устранено
7ad0ec9b-7966-47d3-bf8d-f45fa9edac3c,2022-12-10,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 1050,просрочено
c1a3f01e-b9b7-4b46-917a-87578b2d6c87,2023-12-30,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 1051,просрочено
eb072391-2598-4b6e-8500-2f4431c42195,2023-07-19,Плохая практика,ORG-B,ОТ,Синтетическое наблюдение Коргау 1052,Устранено
129e6b14-31ee-4d6b-9e0d-1bc9f9ed304a,2023-06-30,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 1053,просрочено
eefe967e-422c-423b-ab7f-33a8dd9462fd,2022-11-27,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 1054,просрочено
27821ac3-426e-4edf-b604-6a0a670ef5ee,2023-05-05,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 1055,Устранено
07827270-d21e-472c-a462-079f5d092591,2023-04-24,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 1056,в работе
98861c6b-44c4-4fa7-a4c7-59dfe5253593,2021-08-27,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1057,в работе
59a43cb6-4f59-4a3f-b58b-3353c3bc2452,2021-07-07,Плохая практика,ORG-B,ПБ,Синтетическое наблюдение Коргау 1058,Устранено
e8e5c2a6-9a75-410e-9ccb-52bbc9c23e34,2021-10-07,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1059,просрочено
7f8432bd-b321-45cb-8b4d-e3513310d704,2021-10-26,Хорошая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 1060,просрочено
15b721d6-6514-44f5-9f00-4d29e31b1cdc,2023-08-29,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 1061,в работе
a2b6c099-66b7-47b0-8fb2-54335f1d7b08,2023-02-16,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 1062,просрочено
6ef61c94-7514-4d61-9e95-2372ec793d75,2021-09-05,Плохая практика,ORG-A,ПБ,Синтетическое наблюдение Коргау 1063,в работе
45098cc4-5bb0-4292-a35e-427150f2fb05,2023-03-17,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 1064,просрочено
e2db4356-ab36-4052-aea8-479d87e4ef0a,2022-11-27,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 1065,в работе
82de8733-2c77-4c0c-ae26-a5a6098132e1,2022-08-03,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 1066,в работе
b3ab3495-c752-4ff1-b173-519cc8b3e797,2021-07-23,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 1067,просрочено
9fa78412-dc24-4a3c-a459-2d0e8a171fbd,2021-08-20,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 1068,просрочено
76f8c475-9ef4-4fd4-b7aa-72cc06d4d985,2023-03-23,Плохая практика,ORG-C,ПБ,Синтетическое наблюдение Коргау 1069,в работе
65b62dfd-67e3-42e0-9e92-0e3cefd4547c,2022-08-10,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 1070,просрочено
66c00475-1de7-414a-ab8e-af1aad8169a5,2022-07-05,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 1071,просрочено
89a77c80-51aa-418c-9ace-180f7b49138b,2021-06-30,Плохая практика,ORG-D,ПБ,Синтетическое наблюдение Коргау 1072,в работе
bb2e0d5e-c03a-42bf-8362-4e30ac794679,2021-07-04,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 1073,просрочено
2f17207d-fc0b-413c-93fd-fc673b03f8d9,2022-10-07,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1074,Устранено
51074478-8f81-4d5f-9548-7534affb269d,2022-02-15,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 1075,просрочено
4b17df24-a9ea-4de9-a45d-f73c61f111cc,2022-10-10,Хорошая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 1076,Устранено
bfe0bed4-40f7-465b-b6e0-7d76f8bd8717,2023-05-03,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 1077,в работе
2d27cd28-55ce-410d-980e-78314d6ec06d,2021-09-14,Плохая практика,ORG-A,СИЗ,Синтетическое наблюдение Коргау 1078,в работе
6c915581-01f7-47cf-83f0-577868529886,2021-09-20,Плохая практика,ORG-D,ОТ,Синтетическое наблюдение Коргау 1079,Устранено
6d196ed9-e108-4ec2-9e40-9a28bf7a781b,2022-04-15,Плохая практика,ORG-D,СИЗ,Синтетическое наблюдение Коргау 1080,просрочено
3cd275f5-4322-485d-89b4-34aca1cc8f8e,2023-03-02,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 1081,в работе
23e566fd-6ea0-4a0d-9770-d86423a5df67,2023-04-17,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 1082,просрочено
ab9fe849-44f5-43c4-96ff-77ec9576c2b1,2021-08-27,Плохая практика,ORG-D,Экология,Синтетическое наблюдение Коргау 1083,просрочено
1f011266-fda4-410d-8473-fb6546666c72,2023-12-21,Плохая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 1084,Устранено
b230c90f-315e-413f-8802-894fa3665bbb,2023-08-07,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 1085,в работе
b6f239b0-bc7d-4d1b-8695-d1af964a2348,2023-06-15,Хорошая практика,ORG-B,СИЗ,Синтетическое наблюдение Коргау 1086,просрочено
2edaeefd-1f64-4553-b608-7a48d7cd923b,2021-02-01,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 1087,в работе
6cd97907-bfd7-4682-b7b8-a2d330ba87f7,2021-08-04,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 1088,просрочено
90c443de-fca9-4dcf-bd95-015dbf113a66,2021-09-30,Плохая практика,ORG-C,СИЗ,Синтетическое наблюдение Коргау 1089,в работе
7d452128-d1e0-4018-805d-b60c8c1e3885,2022-09-15,Плохая практика,ORG-C,ОТ,Синтетическое наблюдение Коргау 1090,Устранено
2a20d5b5-7c15-4f83-a2eb-1b1b3acd61a9,2023-12-21,Плохая практика,ORG-B,Экология,Синтетическое наблюдение Коргау 1091,Устранено
76021739-16b4-4971-b5fc-227f9ae071df,2021-08-01,Плохая практика,ORG-A,ОТ,Синтетическое наблюдение Коргау 1092,в работе
72c0509f-9564-400c-8d10-630bca14f539,2023-06-20,Плохая практика,ORG-A,Экология,Синтетическое наблюдение Коргау 1093,просрочено
3a5295fd-514e-4a6d-8b0c-de060565437b,2021-01-15,Плохая практика,ORG-C,Экология,Синтетическое наблюдение Коргау 1094,в работе
